Code,Name,PGN,,,,
D45,"Stoltz Variation, Semi-Slav",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Qc2,,,,
D45,"Center Variation, Semi-Slav",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Qc2 Bd6 7.e4,,,,
D45,"Mikhalchishin Line, Semi-Slav",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Qc2 Bd6 7.e4 dxe4 8.Nxe4 Nxe4 9.Qxe4 e5 10.dxe5,,,,
D45,"Shabalov Attack, Semi-Slav",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Qc2 Bd6 7.g4,,,,
D46,D46,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3,,,,
D46,"Romi Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 Bb4,,,,
D46,"Chigorin Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 Bd6,,,,
D46,"Bogoljubow Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 Be7,,,,
D47,"Meran Variation, QGD; D47",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 dxc4 7.Bxc4,,,,
D47,Lundin; Neo-Meran,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 dxc4 7.Bxc4 b5 8.Bd3 b4,,,,
D47,"Wade Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 dxc4 7.Bxc4 b5 8.Bd3 Bb7,,,,
D47,"Larsen Variation, Semi-Slav",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 dxc4 7.Bxc4 b5 8.Bd3 Bb7 9.e4 b4 10.Na4 c5,,,,
D48,"Reynolds Variation, QGD; D48",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 dxc4 7.Bxc4 b5 8.Bd3 a6,,,,
D48,"Pirc Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 dxc4 7.Bxc4 b5 8.Bd3 a6 9.e4 b4,,,,
D48,"Old Variation, Semi-Slav",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 dxc4 7.Bxc4 b5 8.Bd3 a6 9.e4 c5 10.e5,,,,
D48,"Reynolds Variation, Semi-Slav",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 dxc4 7.Bxc4 b5 8.Bd3 a6 9.e4 d5,,,,
D48,"Old Meran Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 dxc4 7.Bxc4 b5 8.Bd3 a6 9.O-O,,,,
D49,"Blumenfeld Variation, QGD; D49",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 dxc4 7.Bxc4 b5 8.Bd3 a6 9.e4 c5 10.e5 cxd4 11.Nxb5,,,,
D49,"Sozin Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 dxc4 7.Bxc4 b5 8.Bd3 a6 9.e4 c5 10.e5 cxd4 11.Nxb5 Nxe5,,,,
D49,"Stahlberg Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 dxc4 7.Bxc4 b5 8.Bd3 a6 9.e4 c5 10.e5 cxd4 11.Nxb5 Nxe5 12.Nxe5 axb5,,,,
D50,"Modern Variation, QGD; D50",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5,,,,
D50,"Uhlmann Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Nf3 h6 6.Bh4 O-O 7.Rc1 dxc4,,,,
D50,Been & Koomen; Dutch & Peruvian,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 c5,,,,
D50,"Pseudo-Tarrasch Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 c5 5.cxd5ï¿½ï¿½,,,,
D50,"Canal; Venice Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 c5 5.cxd5 Qb6,,,,
D50,"Primitive Pillsbury Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 c5 5.Nf3 cxd4 6.Qxd4,,,,
D51,"Knight Defense, QGD; D51",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Nbd7,,,,
D51,"Manhattan; Westphalia Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Nbd7 5.e3 Bb4,,,,
D51,"Westphalian Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Nbd7 5.e3 Bb4 6.Nf3 c5,,,,
D51,"Alekhine Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Nbd7 5.Nf3 c6 6.e4,,,,
D51,"Alekhine Gambit, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Nbd7 5.Nf3 h6 6.Bh4 dxc4,,,,
D52,D52,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Nbd7 5.e3 c6 6.Nf3,,,,
D52,"Cambridge Springs; Pillsbury Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Nbd7 5.e3 c6 6.Nf3 Qa5,,,,
D52,"Bogoljubov Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Nbd7 5.e3 c6 6.Nf3 Qa5 7.Nd2 Bb4 8.Qc2,,,,
D52,"Argentine Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Nbd7 5.e3 c6 6.Nf3 Qa5 7.Nd2 Bb4 8.Qc2 O-O 9.Bh4,,,,
D53,D53,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7,,,,
D53,"Heral Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Bxf6,,,,
D53,"Lasker Defense, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 Ne4,,,,
D54,"Neo-Orthodox Variation, QGD; D54",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Rc1,,,,
D55,D55,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3,,,,
D55,"Pillsbury Attack, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 b6 7.Bd3 Bb7 8.cxd5 exd5 9.Ne5,,,,
D55,"Neo Orthodox Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6,,,,
D55,"Anti-Tartakower Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bxf6,,,,
D55,"Petrosian Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bxf6 Bxf6 8.Rc1 c6 9.Bd3 Nd7 10.O-O dxc4,,,,
D56,D56,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bh4,,,,
D56,"Lasker Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bh4 Ne4 8.Bxe7 Qxe7,,,,
D56,"Teichmann Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bh4 Ne4 8.Bxe7 Qxe7 9.Qc2,,,,
D57,D57,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bh4 Ne4 8.Bxe7 Qxe7 9.cxd5,,,,
D57,"Bernstein Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bh4 Ne4 8.Bxe7 Qxe7 9.cxd5 Nxc3 10.bxc3,,,,
D58,"Tartakower Variation, QGD; D58",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bh4 b6,,,,
D59,"Exchange Variation, Tartakower Defense, QGD; D59",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bh4 b6 8.cxd5 Nxd5,,,,
D60,"Orthodox Variation, QGD; D60",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7,,,,
D60,"Botvinnik Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Bd3,,,,
D60,"Rauzer Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Qb3,,,,
D61,"Rubinstein Variation, Orthodox Defense, QGD; D61",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Qc2,,,,
D62,D62,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Qc2 c5 8.cxd5,,,,
D63,D63,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1,,,,
D63,"Henneberger; Swiss Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 a6,,,,
D63,"Capablanca Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 b6 8.cxd5 exd5 9.Bb5,,,,
D63,"Pillsbury Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 b6 8.cxd5 exd5 9.Bd3,,,,
D63,"Rubinstein Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6,,,,
D64,"Janowski Variation, Orthodox Defense, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Bd3 dxc4 9.Bxc4 Nd5 10.h4,,,,
D64,"Rubinstein Attack, Orthodox Defense, QGD;ï¿½ D64",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Qc2,,,,
D65,D65,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Qc2 a6 9.cxd5,,,,
D66,D66,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Bd3,,,,
D66,"Fianchetto Variation, Orthodox Defense, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Bd3 dxc4 9.Bxc4 b5,,,,
D67,"Capablanca Freeing Maneuver, QGD; D67",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Bd3 dxc4 9.Bxc4 Nd5,,,,
D67,"Alekhine Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Bd3 dxc4 9.Bxc4 Nd5 10.Bxe7 Qxe7 11.Ne4ï¿½,,,,
D67,"Classical Variation, QGD",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Bd3 dxc4 9.Bxc4 Nd5 10.Bxe7 Qxe7 11.O-O Nxc3 12.Rxc3,,,,
D68,D68,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Bd3 dxc4 9.Bxc4 Nd5 10.Bxe7 Qxe7 11.O-O Nxc3 12.Rxc3 e5,,,,
D69,D69,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Bd3 dxc4 9.Bxc4 Nd5 10.Bxe7 Qxe7 11.O-O Nxc3 12.Rxc3 e5 13.dxe5,,,,
D70,King's Indian Defense; West Indian Defense; D70,1.d4 Nf6 2.c4 g6,,,,
D70,Anti-Grunfeld Variation,1.d4 Nf6 2.c4 g6 3.d5ï¿½ï¿½ï¿½,,,,
D70,Danube Gambit; Adorjan Gambit,1.d4 Nf6 2.c4 g6 3.d5 b5,,,,
D70,Danube; Donau Gambit,1.d4 Nf6 2.c4 g6 3.d5 b5 4.cxb5 a6 5.bxa6 c6,,,,
D70,Nimzovich Attack; Anti-Grunfeld; Alekhine Variation,1.d4 Nf6 2.c4 g6 3.f3,,,,
D70,Goglidze Attack,1.d4 Nf6 2.c4 g6 3.f3 d5,,,,
D70,Leko Gambit,1.d4 Nf6 2.c4 g6 3.f3 e5,,,,
D70,Kemeri; Neo-Grunfeldï¿½,1.d4 Nf6 2.c4 g6 3.g3 d5,,,,
D70,"Lutikov Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.f3,,,,
D70,"Murey Attack, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.f3 c5 5.cxd5 Nxd5 6.Na4,,,,
D70,Neo-Grunfeld Defense,1.d4 Nf6 2.c4 g6 3.Nf3 d5,,,,
D70,Iago Defense,1.d4 Nf6 2.c4 Nc6,,,,
D71,Counterthrust Variation,1.d4 Nf6 2.c4 g6 3.g3 d5 4.Bg2 Bg7,,,,
D71,"Exchange Variation, Neo-Grunfeld",1.d4 Nf6 2.c4 g6 3.g3 d5 4.Bg2 Bg7 5.cxd5 Nxd5,,,,
D71,D71,1.d4 Nf6 2.c4 Nc6 3.g3 d5,,,,
D72,D72,1.d4 Nf6 2.c4 g6 3.g3 d5 4.Bg2 Bg7 5.cxd5 Nxd5 6.e4 Nb6,,,,
D73,D73,1.d4 Nf6 2.c4 g6 3.g3 d5 4.Bg2 Bg7 5.Nf3,,,,
D74,"Delayed Exchange Variation, Neo-Grunfeld; D74",1.d4 Nf6 2.c4 g6 3.g3 d5 4.Bg2 Bg7 5.Nf3 O-O 6.cxd5 Nxd5 7.O-O,,,,
D75,D75,1.d4 Nf6 2.c4 g6 3.g3 d5 4.Bg2 Bg7 5.Nf3 O-O 6.cxd5 Nxd5 7.O-O c5,,,,
D76,D76,1.d4 Nf6 2.c4 g6 3.g3 d5 4.Bg2 Bg7 5.Nf3 O-O 6.cxd5 Nxd5 7.O-O Nb6,,,,
D77,"Classical Variation, Neo-Grunfeld; D77",1.d4 Nf6 2.c4 g6 3.g3 d5 4.Bg2 Bg7 5.Nf3 O-O 6.O-O,,,,
D78,"Original Defesne, Neo-Grunfeld; D78",1.d4 Nf6 2.c4 g6 3.g3 d5 4.Bg2 Bg7 5.Nf3 O-O 6.O-O c6,,,,
D78,"Modern Defense, Neo-Grunfeld",1.d4 Nf6 2.c4 g6 3.g3 d5 4.Bg2 Bg7 5.Nf3 O-O 6.O-O dxc4,,,,
D78,"Polgar Variation, Neo-Grunfeld",1.d4 Nf6 2.c4 g6 3.g3 d5 4.Bg2 Bg7 5.Nf3 O-O 6.O-O Nc6,,,,
D79,D79,1.d4 Nf6 2.c4 g6 3.g3 d5 4.Bg2 Bg7 5.Nf3 O-O 6.O-O c6 7.cxd5,,,,
D79,"Ultra-delayed Exchange Variation, Neo-Grunfeld",1.d4 Nf6 2.c4 g6 3.g3 d5 4.Bg2 Bg7 5.Nf3 O-O 6.O-O c6 7.cxd5 cxd5,,,,
D80,Grunfeld Defense; D80,1.d4 Nf6 2.c4 g6 3.Nc3 d5,,,,
D80,"Stockholm Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Bg5,,,,
D80,"Lundin Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Bg5 Ne4 5.Nxe4 dxc3 6.Qd2 c5,,,,
D80,"Makogonov Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.e3 Bg7 5.Nf3 O-O 6.b4,,,,
D80,"Opocensky Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.e3 Bg7 5.Nf3 O-O 6.Bd2,,,,
D80,"Paris Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.e3 Bg7 5.Nf3 O-O 6.Bd3,,,,
D80,"Schlechter Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.e3 Bg7 5.Nf3 O-O 6.Bd3 c6,,,,
D80,"Flohr Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.e3 Bg7 5.Nf3 O-O 6.Bd3 c6 7.O-O Bf5,,,,
D80,"Smyslov Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.e3 Bg7 5.Nf3 O-O 6.Bd3 c6 7.O-O Bg4,,,,
D80,"Vienna Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.e3 Bg7 5.Nf3 O-O 6.Qb3,,,,
D80,"Pachman Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.e3 Bg7 5.Nf3 O-O 6.Qb3 dxc4 7.Bxc4 Nbd7 8.Ng5,,,,
D80,"Botvinnik Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.e3 Bg7 5.Nf3 O-O 6.Qb3 e6,,,,
D80,"Schlechter Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.e3 c6,,,,
D80,"Kemeri Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.g3,,,,
D80,Gibbon Gambit; Grunfeld Spike,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.g4,,,,
D80,"Zaitsev Gambit, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.h4,,,,
D81,"Accelerated Russian Variation, Grunfeld; D81",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Qb3,,,,
D82,"Brinckmann Attack, Grunfeld; D82",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Bf4ï¿½ï¿½,,,,
D83,Grunfeld Gambit; D83,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Bf4 Bg7 5.e3 O-O,,,,
D83,"Capablanca Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Bf4 Bg7 5.e3 O-O 6.Rc1,,,,
D83,"Botvinnik Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Bf4 Bg7 5.e3 O-O 6.Rc1 c5 7.dxc5 Be6,,,,
D83,"Reshevsky Gambit, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Bf4 Bg7 5.e3 O-O 6.Rc1 c5 7.dxc5 Qa5,,,,
D84,D84,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Bf4 Bg7 5.e3 O-O 6.cxd5 Nxd5,,,,
D85,"Exchange Variation, Grunfeld; D85",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5,,,,
D85,"Exchange Variation, Grunfeld;",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3,,,,
D85,"Modern Main Line, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3,,,,
D85,"Kramnik's Line, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.h3,,,,
D85,"Kemeri Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.g3,,,,
D85,Nadanian Attack,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.Na4,,,,
D86,"Classical Main Line, Grunfeld; D86",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Bc4,,,,
D86,"Simagin Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Bc4 O-O 8.Ne2 b6 9.h4 Ba6,,,,
D86,"Simagin Improved Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Bc4 O-O 8.Ne2 Nc6,,,,
D86,"Larsen Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Bc4 O-O 8.Ne2 Qd7,,,,
D86,"Larsen Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Bc4 O-O 8.Ne2 Qd7 9.O-O b6,,,,
D87,"Spassky Variation, Grunfeld; D87",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Bc4 O-O 8.Ne2 c5,,,,
D87,"Seville Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Bc4 O-O 8.Ne2 c5 9.O-O Nc6 10.Be3,,,,
D88,D88,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Bc4 O-O 8.Ne2 c5 9.O-O Nc6 10.Be3 cxd4,,,,
D89,D89,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Bc4 O-O 8.Ne2 c5 9.O-O Nc6 10.Be3 cxd4 11.cxd4 Bg4 12.f3 Na5 13.Bd3,,,,
D89,"Sokolsky Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Bc4 O-O 8.Ne2 c5 9.O-O Nc6 10.Be3 cxd4 11.cxd4 Bg4 12.f3 Na5 13.Bd3 Be6 14.d5,,,,
D90,"Three Knights Variation, Grunfeld; D90",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3,,,,
D90,"Flohr Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.Qa4+,,,,
D90,Slav Fianchetto,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Nf6 5.Nc3 g6,,,,
D91,"Petrosian System, Grunfeld; D91",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.Bg5,,,,
D92,"Hungarian Attack, Grunfeld; D92",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.Bf4ï¿½,,,,
D93,D93,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.Bf4 O-O 6.e3,,,,
D94,"Burille Variation, Grunfeld; D94",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.e3,,,,
D94,"Makogonov Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.e3 O-O 6.b4,,,,
D94,"Opocensky Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.e3 O-O 6.Bd2,,,,
D95,D95,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.e3 O-O 6.Qb3,,,,
D96,"Russian Variation, Grunfeld; D96",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.Qb3,,,,
D97,D97,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.Qb3 dxc4 6.Qxc4 O-O 7.e4,,,,
D97,"Hungarian Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.Qb3 dxc4 6.Qxc4 O-O 7.e4 a6,,,,
D97,"Levenfish Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.Qb3 dxc4 6.Qxc4 O-O 7.e4 b6,,,,
D97,"Szabo (Boleslavsky) Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.Qb3 dxc4 6.Qxc4 O-O 7.e4 c6,,,,
D97,"Prins Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.Qb3 dxc4 6.Qxc4 O-O 7.e4 Na6,,,,
D97,"Simagin (Byrne) Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.Qb3 dxc4 6.Qxc4 O-O 7.e4 Nc6,,,,
D98,"Smyslov Variation, Grunfeld; D98",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.Qb3 dxc4 6.Qxc4 O-O 7.e4 Bg4,,,,
D98,"Keres Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.Qb3 dxc4 6.Qxc4 O-O 7.e4 Bg4 8.Be2 Nfd7 9.Be2 Nb6 10.Qd3 Nc6 11.O-O-O Qc8,,,,
D99,D99,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.Qb3 dxc4 6.Qxc4 O-O 7.e4 Bg4 8.Be3 Nfd7 9.Qb3,,,,
D99,"Yugoslav Variation, Grunfeld",1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.Qb3 dxc4 6.Qxc4 O-O 7.e4 Bg4 8.Be3 Nfd7 9.Qb3 c5,,,,
